production_id,production_date,site,machine_id,operator_team,temperature,pressure,production_duration,material_type,quality_score,defect,production_month,production_day,production_weekday,production_hour,production_shift,temperature_deviation,pressure_deviation
PRD-000158,2024-02-17 10:02:00,Lyon,M-03,Team C,70.16,4.31,29.12,Composite,94.54,0,2,17,Saturday,10,Morning,0.1599999999999966,0.6900000000000004
PRD-000159,2024-02-17 13:37:00,Besancon,M-08,Team B,75.85,5.22,40.48,Alloy,87.7,0,2,17,Saturday,13,Morning,5.849999999999994,0.21999999999999975
PRD-000160,2024-02-17 20:05:00,Limoges,M-05,Team B,70.2,5.78,52.01,Ceramic,75.77,1,2,17,Saturday,20,Afternoon,0.20000000000000284,0.7800000000000002
PRD-000161,2024-02-18 05:42:00,Besancon,M-08,Team D,69.87,4.85,44.05,Ceramic,92.45,0,2,18,Sunday,5,Night,0.12999999999999545,0.15000000000000036
PRD-000162,2024-02-18 13:47:00,Besancon,M-07,Team D,64.7,4.44,60.26,Precious metal,92.86,0,2,18,Sunday,13,Morning,5.299999999999997,0.5599999999999996
PRD-000163,2024-02-18 14:06:00,Besancon,M-07,Team A,76.05,4.88,56.04,Composite,92.46,0,2,18,Sunday,14,Afternoon,6.049999999999997,0.1200000000000001
PRD-000164,2024-02-19 00:45:00,Besancon,M-08,Team B,67.85,5.56,39.47,Precious metal,94.13,0,2,19,Monday,0,Night,2.1500000000000057,0.5599999999999996
PRD-000165,2024-02-19 06:55:00,Lyon,M-03,Team C,74.42,4.2,41.7,Alloy,91.4,0,2,19,Monday,6,Morning,4.420000000000002,0.7999999999999998
PRD-000166,2024-02-19 09:06:00,Besancon,M-07,Team C,73.92,5.38,42.0,Ceramic,75.89,1,2,19,Monday,9,Morning,3.9200000000000017,0.3799999999999999
PRD-000167,2024-02-19 09:47:00,Limoges,M-05,Team B,71.14,4.56,41.44,Composite,97.46,0,2,19,Monday,9,Morning,1.1400000000000006,0.4400000000000004
PRD-000168,2024-02-19 13:57:00,Limoges,M-05,Team C,69.96,5.16,46.2,Ceramic,91.58,0,2,19,Monday,13,Morning,0.04000000000000625,0.16000000000000014
PRD-000169,2024-02-20 20:06:00,Besancon,M-07,Team A,76.79,4.63,50.63,Composite,92.28,0,2,20,Tuesday,20,Afternoon,6.790000000000006,0.3700000000000001
PRD-000170,2024-02-21 05:55:00,Besancon,M-07,Team B,71.67,4.63,40.89,Ceramic,92.61,0,2,21,Wednesday,5,Night,1.6700000000000017,0.3700000000000001
PRD-000171,2024-02-22 09:09:00,Limoges,M-04,Team C,61.23,5.99,25.07,Precious metal,91.57,0,2,22,Thursday,9,Morning,8.770000000000003,0.9900000000000002
PRD-000172,2024-02-22 10:19:00,Limoges,M-05,Team C,73.16,4.08,30.16,Alloy,89.86,0,2,22,Thursday,10,Morning,3.1599999999999966,0.9199999999999999
PRD-000173,2024-02-22 14:28:00,Limoges,M-06,Team D,66.79,5.32,37.77,Precious metal,95.72,0,2,22,Thursday,14,Afternoon,3.2099999999999937,0.3200000000000003
PRD-000174,2024-02-22 21:37:00,Lyon,M-03,Team A,65.11,6.13,42.75,Ceramic,94.98,0,2,22,Thursday,21,Afternoon,4.890000000000001,1.13
PRD-000175,2024-02-23 04:22:00,Lyon,M-03,Team A,66.68,5.45,49.5,Ceramic,95.0,0,2,23,Friday,4,Night,3.319999999999993,0.4500000000000002
PRD-000176,2024-02-24 01:00:00,Lyon,M-01,Team A,70.97,4.13,39.36,Ceramic,92.88,0,2,24,Saturday,1,Night,0.9699999999999989,0.8700000000000001
PRD-000177,2024-02-24 03:35:00,Lyon,M-03,Team A,71.5,4.17,33.31,Alloy,91.0,0,2,24,Saturday,3,Night,1.5,0.8300000000000001
PRD-000178,2024-02-24 06:00:00,Lyon,M-03,Team A,60.91,4.51,38.56,Precious metal,99.01,0,2,24,Saturday,6,Morning,9.090000000000003,0.4900000000000002
PRD-000179,2024-02-25 17:31:00,Besancon,M-07,Team B,70.7,5.1,37.07,Precious metal,90.66,0,2,25,Sunday,17,Afternoon,0.7000000000000028,0.09999999999999964
PRD-000180,2024-02-25 22:12:00,Limoges,M-04,Team B,74.88,5.15,41.56,Precious metal,94.96,0,2,25,Sunday,22,Night,4.8799999999999955,0.15000000000000036
PRD-000181,2024-02-26 16:20:00,Besancon,M-07,Team C,70.35,4.17,41.22,Precious metal,93.65,0,2,26,Monday,16,Afternoon,0.3499999999999943,0.8300000000000001
PRD-000182,2024-02-26 18:57:00,Limoges,M-06,Team B,70.14,4.43,48.51,Composite,92.67,0,2,26,Monday,18,Afternoon,0.14000000000000057,0.5700000000000003
PRD-000183,2024-02-27 00:27:00,Lyon,M-03,Team A,77.42,4.47,40.08,Ceramic,91.54,0,2,27,Tuesday,0,Night,7.420000000000002,0.5300000000000002
PRD-000184,2024-02-27 19:32:00,Lyon,M-02,Team C,74.54,4.88,43.14,Precious metal,90.93,0,2,27,Tuesday,19,Afternoon,4.540000000000006,0.1200000000000001
PRD-000185,2024-02-27 20:31:00,Lyon,M-02,Team A,75.71,6.29,45.7,Alloy,91.63,0,2,27,Tuesday,20,Afternoon,5.709999999999994,1.29
PRD-000186,2024-02-27 23:53:00,Besancon,M-08,Team D,54.78,4.39,49.47,Composite,75.16,1,2,27,Tuesday,23,Night,15.219999999999999,0.6100000000000003
PRD-000187,2024-02-28 10:27:00,Lyon,M-01,Team A,78.51,4.36,46.77,Ceramic,98.4,0,2,28,Wednesday,10,Morning,8.510000000000005,0.6399999999999997
PRD-000188,2024-02-29 00:50:00,Limoges,M-05,Team B,73.51,4.26,51.41,Composite,80.61,1,2,29,Thursday,0,Night,3.510000000000005,0.7400000000000002
PRD-000189,2024-02-29 17:22:00,Besancon,M-07,Team D,85.5,5.41,38.78,Ceramic,76.28,1,2,29,Thursday,17,Afternoon,15.5,0.41000000000000014
PRD-000190,2024-03-01 04:01:00,Besancon,M-08,Team C,65.13,4.97,47.61,Ceramic,94.04,0,3,1,Friday,4,Night,4.8700000000000045,0.03000000000000025
PRD-000191,2024-03-01 09:25:00,Lyon,M-03,Team C,62.83,4.42,38.39,Alloy,82.49,1,3,1,Friday,9,Morning,7.170000000000002,0.5800000000000001
PRD-000192,2024-03-02 09:42:00,Lyon,M-02,Team C,70.44,4.76,38.19,Ceramic,90.6,0,3,2,Saturday,9,Morning,0.4399999999999977,0.2400000000000002
PRD-000193,2024-03-02 14:28:00,Lyon,M-02,Team A,68.97,4.49,47.46,Ceramic,92.2,0,3,2,Saturday,14,Afternoon,1.0300000000000011,0.5099999999999998
PRD-000194,2024-03-02 15:27:00,Lyon,M-03,Team C,75.4,5.19,56.86,Alloy,85.54,0,3,2,Saturday,15,Afternoon,5.400000000000006,0.1900000000000004
PRD-000195,2024-03-02 16:19:00,Lyon,M-02,Team D,75.99,6.74,36.18,Alloy,91.26,0,3,2,Saturday,16,Afternoon,5.989999999999995,1.7400000000000002
PRD-000196,2024-03-02 21:53:00,Limoges,M-06,Team D,70.55,5.36,41.98,Composite,95.84,0,3,2,Saturday,21,Afternoon,0.5499999999999972,0.3600000000000003
PRD-000197,2024-03-02 22:02:00,Besancon,M-08,Team B,67.95,4.94,32.5,Alloy,90.31,0,3,2,Saturday,22,Night,2.049999999999997,0.05999999999999961
PRD-000198,2024-03-03 17:46:00,Limoges,M-04,Team B,71.52,4.57,31.33,Composite,83.2,1,3,3,Sunday,17,Afternoon,1.519999999999996,0.4299999999999997
PRD-000199,2024-03-03 18:24:00,Limoges,M-04,Team C,67.47,4.13,36.7,Alloy,89.77,0,3,3,Sunday,18,Afternoon,2.530000000000001,0.8700000000000001
PRD-000200,2024-03-03 19:08:00,Lyon,M-01,Team B,67.73,5.48,39.4,Composite,91.58,0,3,3,Sunday,19,Afternoon,2.269999999999996,0.4800000000000004
PRD-000201,2024-03-03 23:15:00,Besancon,M-08,Team A,74.59,5.44,39.76,Alloy,92.32,0,3,3,Sunday,23,Night,4.590000000000003,0.4400000000000004
PRD-000202,2024-03-04 09:06:00,Limoges,M-05,Team A,76.75,4.7,46.19,Ceramic,96.22,0,3,4,Monday,9,Morning,6.75,0.2999999999999998
PRD-000203,2024-03-04 23:37:00,Besancon,M-08,Team A,74.84,5.79,34.81,Ceramic,88.79,0,3,4,Monday,23,Night,4.840000000000003,0.79
PRD-000204,2024-03-05 00:39:00,Besancon,M-07,Team B,71.83,5.01,37.99,Composite,94.31,0,3,5,Tuesday,0,Night,1.8299999999999983,0.009999999999999787
PRD-000205,2024-03-05 19:17:00,Lyon,M-03,Team A,60.87,5.5,52.01,Ceramic,78.34,1,3,5,Tuesday,19,Afternoon,9.130000000000003,0.5
PRD-000206,2024-03-05 20:49:00,Lyon,M-02,Team A,69.63,5.19,37.13,Ceramic,95.31,0,3,5,Tuesday,20,Afternoon,0.37000000000000455,0.1900000000000004
PRD-000207,2024-03-06 03:40:00,Lyon,M-03,Team A,68.06,4.88,40.16,Alloy,95.06,0,3,6,Wednesday,3,Night,1.9399999999999977,0.1200000000000001
PRD-000208,2024-03-06 06:32:00,Limoges,M-05,Team D,69.53,4.38,45.25,Ceramic,94.84,0,3,6,Wednesday,6,Morning,0.46999999999999886,0.6200000000000001
PRD-000209,2024-03-06 13:39:00,Besancon,M-07,Team A,69.21,4.91,41.74,Ceramic,77.96,1,3,6,Wednesday,13,Morning,0.7900000000000063,0.08999999999999986
PRD-000210,2024-03-06 14:01:00,Lyon,M-02,Team A,70.29,5.55,45.73,Composite,98.1,0,3,6,Wednesday,14,Afternoon,0.29000000000000625,0.5499999999999998
PRD-000211,2024-03-06 17:38:00,Besancon,M-07,Team B,67.3,4.67,35.83,Ceramic,92.36,0,3,6,Wednesday,17,Afternoon,2.700000000000003,0.33000000000000007
PRD-000212,2024-03-06 18:38:00,Limoges,M-04,Team A,62.14,5.29,50.11,Composite,90.12,0,3,6,Wednesday,18,Afternoon,7.859999999999999,0.29000000000000004
PRD-000213,2024-03-07 00:31:00,Lyon,M-02,Team D,76.76,4.3,50.93,Ceramic,94.54,0,3,7,Thursday,0,Night,6.760000000000005,0.7000000000000002
PRD-000214,2024-03-07 02:43:00,Lyon,M-03,Team D,66.96,5.51,43.45,Alloy,90.44,0,3,7,Thursday,2,Night,3.0400000000000063,0.5099999999999998
PRD-000215,2024-03-07 04:59:00,Limoges,M-04,Team B,68.8,5.2,52.0,Alloy,93.81,0,3,7,Thursday,4,Night,1.2000000000000028,0.20000000000000018
PRD-000216,2024-03-07 09:04:00,Limoges,M-05,Team B,75.16,4.22,40.37,Alloy,89.11,0,3,7,Thursday,9,Morning,5.159999999999997,0.7800000000000002
PRD-000217,2024-03-07 12:07:00,Limoges,M-06,Team B,75.75,4.85,43.06,Ceramic,85.61,1,3,7,Thursday,12,Morning,5.75,0.15000000000000036
PRD-000218,2024-03-07 22:57:00,Lyon,M-03,Team A,76.13,5.61,53.98,Composite,83.55,1,3,7,Thursday,22,Night,6.1299999999999955,0.6100000000000003
PRD-000219,2024-03-07 22:59:00,Limoges,M-05,Team B,71.77,4.18,57.73,Composite,91.02,0,3,7,Thursday,22,Night,1.769999999999996,0.8200000000000003
PRD-000220,2024-03-08 06:13:00,Lyon,M-01,Team A,73.26,4.3,42.45,Ceramic,79.54,1,3,8,Friday,6,Morning,3.260000000000005,0.7000000000000002
PRD-000221,2024-03-08 17:05:00,Besancon,M-07,Team A,79.84,4.95,42.09,Alloy,91.0,0,3,8,Friday,17,Afternoon,9.840000000000003,0.04999999999999982
PRD-000222,2024-03-09 02:59:00,Lyon,M-02,Team C,72.61,6.39,54.36,Precious metal,89.44,0,3,9,Saturday,2,Night,2.6099999999999994,1.3899999999999997
PRD-000223,2024-03-09 04:31:00,Lyon,M-03,Team A,62.45,4.56,42.37,Alloy,77.44,1,3,9,Saturday,4,Night,7.549999999999997,0.4400000000000004
PRD-000224,2024-03-09 16:08:00,Limoges,M-04,Team A,66.05,5.32,52.76,Ceramic,91.67,0,3,9,Saturday,16,Afternoon,3.950000000000003,0.3200000000000003
PRD-000225,2024-03-09 17:59:00,Limoges,M-06,Team B,74.62,5.17,52.24,Precious metal,87.29,0,3,9,Saturday,17,Afternoon,4.6200000000000045,0.16999999999999993
PRD-000226,2024-03-09 23:03:00,Limoges,M-06,Team B,67.74,4.62,43.5,Ceramic,93.54,0,3,9,Saturday,23,Night,2.260000000000005,0.3799999999999999
PRD-000227,2024-03-10 03:03:00,Limoges,M-04,Team A,77.22,5.1,46.35,Alloy,91.45,0,3,10,Sunday,3,Night,7.219999999999999,0.09999999999999964
PRD-000228,2024-03-10 09:15:00,Besancon,M-07,Team A,72.37,4.71,42.95,Alloy,93.79,0,3,10,Sunday,9,Morning,2.3700000000000045,0.29000000000000004
PRD-000229,2024-03-10 09:21:00,Limoges,M-04,Team A,69.24,4.77,33.27,Composite,93.19,0,3,10,Sunday,9,Morning,0.7600000000000051,0.23000000000000043
PRD-000230,2024-03-10 10:04:00,Limoges,M-06,Team A,76.85,3.92,35.08,Alloy,89.24,0,3,10,Sunday,10,Morning,6.849999999999994,1.08
PRD-000231,2024-03-10 11:53:00,Limoges,M-05,Team D,69.25,4.98,37.78,Composite,96.38,0,3,10,Sunday,11,Morning,0.75,0.019999999999999574
PRD-000232,2024-03-10 12:38:00,Lyon,M-01,Team D,70.42,5.58,55.43,Ceramic,93.87,0,3,10,Sunday,12,Morning,0.4200000000000017,0.5800000000000001
PRD-000233,2024-03-10 20:16:00,Limoges,M-04,Team B,73.48,5.04,44.42,Alloy,96.69,0,3,10,Sunday,20,Afternoon,3.480000000000004,0.040000000000000036
PRD-000234,2024-03-11 03:35:00,Lyon,M-02,Team B,62.74,5.71,49.0,Alloy,91.96,0,3,11,Monday,3,Night,7.259999999999998,0.71
PRD-000235,2024-03-11 08:46:00,Limoges,M-04,Team C,67.32,5.38,46.52,Composite,91.93,0,3,11,Monday,8,Morning,2.680000000000007,0.3799999999999999
PRD-000236,2024-03-11 19:03:00,Lyon,M-01,Team C,73.81,4.96,51.3,Ceramic,94.21,0,3,11,Monday,19,Afternoon,3.8100000000000023,0.040000000000000036
PRD-000237,2024-03-11 23:24:00,Besancon,M-07,Team A,73.04,4.59,45.22,Composite,86.52,0,3,11,Monday,23,Night,3.0400000000000063,0.41000000000000014
PRD-000238,2024-03-13 03:30:00,Limoges,M-05,Team A,77.83,4.68,51.26,Ceramic,97.05,0,3,13,Wednesday,3,Night,7.829999999999998,0.3200000000000003
PRD-000239,2024-03-13 05:09:00,Besancon,M-08,Team B,61.01,4.04,46.8,Alloy,90.56,0,3,13,Wednesday,5,Night,8.990000000000002,0.96
PRD-000240,2024-03-13 08:27:00,Limoges,M-05,Team C,61.41,4.83,36.76,Ceramic,97.72,0,3,13,Wednesday,8,Morning,8.590000000000003,0.16999999999999993
PRD-000241,2024-03-13 09:13:00,Lyon,M-01,Team A,73.5,5.09,41.68,Ceramic,90.2,0,3,13,Wednesday,9,Morning,3.5,0.08999999999999986
PRD-000242,2024-03-13 21:35:00,Besancon,M-07,Team B,77.2,6.12,39.77,Ceramic,86.81,0,3,13,Wednesday,21,Afternoon,7.200000000000003,1.12
PRD-000243,2024-03-13 23:39:00,Limoges,M-06,Team B,70.0,5.34,51.86,Composite,94.1,0,3,13,Wednesday,23,Night,0.0,0.33999999999999986
PRD-000244,2024-03-14 06:55:00,Besancon,M-07,Team A,74.78,4.44,59.23,Precious metal,91.81,0,3,14,Thursday,6,Morning,4.780000000000001,0.5599999999999996
PRD-000245,2024-03-15 05:17:00,Limoges,M-04,Team B,72.68,4.06,25.65,Composite,92.81,0,3,15,Friday,5,Night,2.680000000000007,0.9400000000000004
PRD-000246,2024-03-15 09:11:00,Limoges,M-04,Team C,64.57,4.87,55.52,Composite,77.99,1,3,15,Friday,9,Morning,5.430000000000007,0.1299999999999999
PRD-000247,2024-03-15 09:17:00,Besancon,M-08,Team B,65.52,5.53,48.69,Ceramic,89.72,0,3,15,Friday,9,Morning,4.480000000000004,0.5300000000000002
PRD-000248,2024-03-16 04:36:00,Limoges,M-04,Team A,69.79,4.86,51.1,Composite,88.84,0,3,16,Saturday,4,Night,0.20999999999999375,0.13999999999999968
PRD-000249,2024-03-16 04:52:00,Lyon,M-02,Team A,75.1,5.35,47.05,Alloy,92.65,0,3,16,Saturday,4,Night,5.099999999999994,0.34999999999999964
PRD-000250,2024-03-16 11:37:00,Limoges,M-06,Team D,64.94,4.88,54.52,Composite,73.79,1,3,16,Saturday,11,Morning,5.060000000000002,0.1200000000000001
PRD-000251,2024-03-16 18:50:00,Limoges,M-05,Team B,69.17,5.47,47.68,Precious metal,88.73,0,3,16,Saturday,18,Afternoon,0.8299999999999983,0.46999999999999975
PRD-000252,2024-03-17 08:51:00,Besancon,M-07,Team A,71.43,3.96,32.09,Alloy,90.87,0,3,17,Sunday,8,Morning,1.4300000000000068,1.04
PRD-000253,2024-03-17 09:28:00,Lyon,M-01,Team A,71.67,6.04,45.15,Precious metal,79.22,1,3,17,Sunday,9,Morning,1.6700000000000017,1.04
PRD-000254,2024-03-17 15:14:00,Limoges,M-04,Team D,68.75,4.28,47.13,Composite,98.36,0,3,17,Sunday,15,Afternoon,1.25,0.7199999999999998
PRD-000255,2024-03-17 19:32:00,Besancon,M-07,Team C,69.86,5.52,46.27,Ceramic,96.03,0,3,17,Sunday,19,Afternoon,0.14000000000000057,0.5199999999999996
PRD-000256,2024-03-17 19:52:00,Limoges,M-06,Team D,77.49,4.82,51.26,Precious metal,95.35,0,3,17,Sunday,19,Afternoon,7.489999999999995,0.17999999999999972
PRD-000257,2024-03-17 20:28:00,Limoges,M-04,Team C,66.0,4.92,42.47,Alloy,94.65,0,3,17,Sunday,20,Afternoon,4.0,0.08000000000000007
PRD-000258,2024-03-18 07:19:00,Limoges,M-04,Team B,67.28,4.84,38.24,Alloy,94.05,0,3,18,Monday,7,Morning,2.719999999999999,0.16000000000000014
PRD-000259,2024-03-18 08:36:00,Lyon,M-03,Team B,63.72,5.17,39.31,Ceramic,85.39,1,3,18,Monday,8,Morning,6.280000000000001,0.16999999999999993
PRD-000260,2024-03-18 11:37:00,Limoges,M-05,Team A,66.49,5.3,39.87,Composite,88.53,0,3,18,Monday,11,Morning,3.510000000000005,0.2999999999999998
PRD-000261,2024-03-18 16:28:00,Lyon,M-02,Team C,73.08,5.69,49.64,Ceramic,90.48,0,3,18,Monday,16,Afternoon,3.0799999999999983,0.6900000000000004
PRD-000262,2024-03-18 20:48:00,Lyon,M-03,Team C,73.67,5.92,30.32,Precious metal,76.52,1,3,18,Monday,20,Afternoon,3.6700000000000017,0.9199999999999999
PRD-000263,2024-03-18 22:07:00,Limoges,M-05,Team A,73.32,5.22,36.76,Alloy,95.36,0,3,18,Monday,22,Night,3.319999999999993,0.21999999999999975
PRD-000264,2024-03-19 07:04:00,Limoges,M-06,Team D,73.87,5.09,27.03,Alloy,88.23,0,3,19,Tuesday,7,Morning,3.8700000000000045,0.08999999999999986
PRD-000265,2024-03-19 15:37:00,Besancon,M-07,Team B,83.56,5.06,38.06,Composite,92.13,0,3,19,Tuesday,15,Afternoon,13.560000000000002,0.05999999999999961
PRD-000266,2024-03-20 06:14:00,Lyon,M-03,Team A,68.11,5.7,52.58,Alloy,93.59,0,3,20,Wednesday,6,Morning,1.8900000000000006,0.7000000000000002
PRD-000267,2024-03-20 16:12:00,Lyon,M-03,Team B,63.58,5.28,33.51,Composite,94.1,0,3,20,Wednesday,16,Afternoon,6.420000000000002,0.28000000000000025
PRD-000268,2024-03-20 18:37:00,Besancon,M-07,Team D,67.24,4.64,53.63,Ceramic,94.42,0,3,20,Wednesday,18,Afternoon,2.760000000000005,0.3600000000000003
PRD-000269,2024-03-21 17:30:00,Lyon,M-01,Team D,65.84,5.12,68.79,Precious metal,81.53,1,3,21,Thursday,17,Afternoon,4.159999999999997,0.1200000000000001
PRD-000270,2024-03-21 18:13:00,Lyon,M-03,Team B,66.93,5.33,54.63,Composite,77.77,1,3,21,Thursday,18,Afternoon,3.069999999999993,0.33000000000000007
PRD-000271,2024-03-21 19:19:00,Lyon,M-01,Team D,69.99,4.98,44.07,Alloy,95.56,0,3,21,Thursday,19,Afternoon,0.010000000000005116,0.019999999999999574
PRD-000272,2024-03-22 00:37:00,Limoges,M-04,Team D,75.31,5.27,49.87,Alloy,89.45,0,3,22,Friday,0,Night,5.310000000000002,0.2699999999999996
PRD-000273,2024-03-22 02:22:00,Besancon,M-08,Team D,77.21,5.56,32.04,Alloy,74.1,1,3,22,Friday,2,Night,7.209999999999994,0.5599999999999996
PRD-000274,2024-03-22 11:14:00,Besancon,M-08,Team D,71.82,4.98,33.41,Precious metal,98.72,0,3,22,Friday,11,Morning,1.8199999999999932,0.019999999999999574
PRD-000275,2024-03-22 15:31:00,Limoges,M-04,Team B,79.93,3.09,43.23,Composite,85.71,0,3,22,Friday,15,Afternoon,9.930000000000007,1.9100000000000001
PRD-000276,2024-03-22 19:28:00,Lyon,M-03,Team C,70.15,6.09,51.19,Ceramic,79.81,1,3,22,Friday,19,Afternoon,0.15000000000000568,1.0899999999999999
PRD-000277,2024-03-23 11:11:00,Lyon,M-03,Team C,63.51,4.81,51.76,Alloy,92.88,0,3,23,Saturday,11,Morning,6.490000000000002,0.1900000000000004
PRD-000278,2024-03-24 00:31:00,Limoges,M-06,Team C,76.48,4.46,41.45,Precious metal,80.78,1,3,24,Sunday,0,Night,6.480000000000004,0.54
PRD-000279,2024-03-24 00:32:00,Lyon,M-02,Team A,60.84,4.27,44.55,Alloy,85.18,0,3,24,Sunday,0,Night,9.159999999999997,0.7300000000000004
PRD-000280,2024-03-24 07:06:00,Lyon,M-01,Team C,65.57,4.78,44.27,Composite,95.02,0,3,24,Sunday,7,Morning,4.430000000000007,0.21999999999999975
PRD-000281,2024-03-24 14:34:00,Lyon,M-02,Team D,73.1,4.63,41.95,Composite,92.35,0,3,24,Sunday,14,Afternoon,3.0999999999999943,0.3700000000000001
PRD-000282,2024-03-24 14:58:00,Lyon,M-01,Team B,68.97,4.52,42.42,Alloy,91.17,0,3,24,Sunday,14,Afternoon,1.0300000000000011,0.4800000000000004
PRD-000283,2024-03-25 04:50:00,Limoges,M-06,Team D,70.01,4.56,41.16,Ceramic,92.58,0,3,25,Monday,4,Night,0.010000000000005116,0.4400000000000004
PRD-000284,2024-03-25 07:23:00,Limoges,M-05,Team B,64.06,5.34,45.24,Alloy,94.8,0,3,25,Monday,7,Morning,5.939999999999998,0.33999999999999986
PRD-000285,2024-03-25 11:08:00,Lyon,M-02,Team A,70.34,6.32,49.56,Ceramic,79.79,1,3,25,Monday,11,Morning,0.3400000000000034,1.3200000000000003
PRD-000286,2024-03-25 13:48:00,Limoges,M-05,Team A,75.42,5.53,42.48,Precious metal,91.19,0,3,25,Monday,13,Morning,5.420000000000002,0.5300000000000002
PRD-000287,2024-03-25 15:59:00,Besancon,M-08,Team C,69.3,5.73,48.33,Composite,89.05,0,3,25,Monday,15,Afternoon,0.7000000000000028,0.7300000000000004
PRD-000288,2024-03-26 11:39:00,Limoges,M-05,Team C,65.88,4.75,51.22,Composite,88.76,0,3,26,Tuesday,11,Morning,4.1200000000000045,0.25
PRD-000289,2024-03-27 03:27:00,Besancon,M-08,Team B,62.71,5.07,53.42,Ceramic,93.38,0,3,27,Wednesday,3,Night,7.289999999999999,0.07000000000000028
PRD-000290,2024-03-27 07:30:00,Limoges,M-06,Team C,66.79,5.28,34.66,Alloy,88.79,0,3,27,Wednesday,7,Morning,3.2099999999999937,0.28000000000000025
PRD-000291,2024-03-27 11:44:00,Besancon,M-08,Team B,71.24,4.57,43.8,Composite,92.63,0,3,27,Wednesday,11,Morning,1.2399999999999949,0.4299999999999997
PRD-000292,2024-03-27 18:40:00,Lyon,M-02,Team B,72.19,4.72,40.71,Ceramic,100.0,0,3,27,Wednesday,18,Afternoon,2.1899999999999977,0.28000000000000025
PRD-000293,2024-03-27 19:01:00,Lyon,M-03,Team D,67.84,5.56,43.77,Alloy,93.9,0,3,27,Wednesday,19,Afternoon,2.1599999999999966,0.5599999999999996
PRD-000294,2024-03-27 19:18:00,Lyon,M-01,Team C,58.0,5.71,40.74,Ceramic,77.56,1,3,27,Wednesday,19,Afternoon,12.0,0.71
PRD-000295,2024-03-27 20:03:00,Limoges,M-04,Team C,70.98,5.04,53.22,Composite,89.88,0,3,27,Wednesday,20,Afternoon,0.980000000000004,0.040000000000000036
PRD-000296,2024-03-28 00:41:00,Lyon,M-02,Team C,65.73,5.01,49.27,Composite,87.57,0,3,28,Thursday,0,Night,4.269999999999996,0.009999999999999787
PRD-000297,2024-03-28 02:53:00,Lyon,M-03,Team D,75.58,4.81,52.22,Alloy,93.92,0,3,28,Thursday,2,Night,5.579999999999998,0.1900000000000004
PRD-000298,2024-03-28 08:39:00,Besancon,M-07,Team A,68.77,4.06,54.41,Precious metal,76.72,1,3,28,Thursday,8,Morning,1.230000000000004,0.9400000000000004
PRD-000299,2024-03-28 09:43:00,Lyon,M-02,Team A,65.26,5.05,45.84,Ceramic,95.97,0,3,28,Thursday,9,Morning,4.739999999999995,0.04999999999999982
PRD-000300,2024-03-28 17:18:00,Lyon,M-01,Team A,70.3,5.17,39.6,Alloy,94.09,0,3,28,Thursday,17,Afternoon,0.29999999999999716,0.16999999999999993
PRD-000301,2024-03-28 18:26:00,Lyon,M-02,Team C,82.66,4.82,56.93,Alloy,85.77,1,3,28,Thursday,18,Afternoon,12.659999999999997,0.17999999999999972
PRD-000302,2024-03-29 01:52:00,Limoges,M-04,Team C,72.69,5.16,41.68,Composite,91.54,0,3,29,Friday,1,Night,2.6899999999999977,0.16000000000000014
PRD-000303,2024-03-29 14:05:00,Lyon,M-03,Team C,72.71,5.27,37.16,Ceramic,93.95,0,3,29,Friday,14,Afternoon,2.7099999999999937,0.2699999999999996
PRD-000304,2024-03-29 22:30:00,Lyon,M-03,Team B,73.87,5.17,56.06,Ceramic,89.43,0,3,29,Friday,22,Night,3.8700000000000045,0.16999999999999993
PRD-000305,2024-03-30 00:04:00,Lyon,M-03,Team A,62.89,4.22,44.15,Alloy,94.09,0,3,30,Saturday,0,Night,7.109999999999999,0.7800000000000002
PRD-000306,2024-03-30 14:24:00,Besancon,M-08,Team C,63.36,4.84,55.05,Composite,92.68,0,3,30,Saturday,14,Afternoon,6.640000000000001,0.16000000000000014
PRD-000307,2024-03-30 14:43:00,Besancon,M-07,Team D,59.64,5.27,44.94,Composite,73.91,1,3,30,Saturday,14,Afternoon,10.36,0.2699999999999996
PRD-000308,2024-03-31 08:09:00,Limoges,M-05,Team B,79.2,6.03,42.84,Alloy,89.05,0,3,31,Sunday,8,Morning,9.200000000000003,1.0300000000000002
PRD-000309,2024-03-31 10:11:00,Limoges,M-04,Team A,76.74,4.82,58.21,Precious metal,95.2,0,3,31,Sunday,10,Morning,6.739999999999995,0.17999999999999972
PRD-000310,2024-03-31 15:34:00,Besancon,M-07,Team B,74.74,5.36,30.69,Alloy,96.1,0,3,31,Sunday,15,Afternoon,4.739999999999995,0.3600000000000003
PRD-000311,2024-04-01 04:39:00,Besancon,M-08,Team B,69.9,5.57,38.32,Alloy,89.17,0,4,1,Monday,4,Night,0.09999999999999432,0.5700000000000003
PRD-000312,2024-04-01 17:37:00,Limoges,M-06,Team A,62.93,4.87,35.9,Composite,76.59,1,4,1,Monday,17,Afternoon,7.07,0.1299999999999999
PRD-000313,2024-04-01 20:08:00,Besancon,M-07,Team B,71.56,5.75,25.44,Composite,98.18,0,4,1,Monday,20,Afternoon,1.5600000000000023,0.75
PRD-000314,2024-04-01 23:58:00,Besancon,M-08,Team C,78.52,5.78,49.99,Alloy,89.72,0,4,1,Monday,23,Night,8.519999999999996,0.7800000000000002
